AverageTemperature,City,lat,lon,year,diff
-0.068,Memphis,34.56,-89.51,1979,-5.424
6.023,Memphis,34.56,-89.51,1980,0.667
3.307,Memphis,34.56,-89.51,1981,-2.049
3.249,Memphis,34.56,-89.51,1982,-2.107
4.329,Memphis,34.56,-89.51,1983,-1.027
1.712,Memphis,34.56,-89.51,1984,-3.644
0,Memphis,34.56,-89.51,1985,-5.356
5.171,Memphis,34.56,-89.51,1986,-0.185
4.28,Memphis,34.56,-89.51,1987,-1.076
2.338,Memphis,34.56,-89.51,1988,-3.018
8.29,Memphis,34.56,-89.51,1989,2.934
8.449,Memphis,34.56,-89.51,1990,3.093
4.849,Memphis,34.56,-89.51,1991,-0.507
5.397,Memphis,34.56,-89.51,1992,0.041
6.241,Memphis,34.56,-89.51,1993,0.885
2.875,Memphis,34.56,-89.51,1994,-2.481
5.858,Memphis,34.56,-89.51,1995,0.502
4.677,Memphis,34.56,-89.51,1996,-0.679
4.852,Memphis,34.56,-89.51,1997,-0.504
7.667,Memphis,34.56,-89.51,1998,2.311
7.595,Memphis,34.56,-89.51,1999,2.239
6.005,Memphis,34.56,-89.51,2000,0.649
2.975,Memphis,34.56,-89.51,2001,-2.381
6.917,Memphis,34.56,-89.51,2002,1.561
2.63,Memphis,34.56,-89.51,2003,-2.726
5.607,Memphis,34.56,-89.51,2004,0.251
8.068,Memphis,34.56,-89.51,2005,2.712
9.173,Memphis,34.56,-89.51,2006,3.817
5.991,Memphis,34.56,-89.51,2007,0.635
4.378,Memphis,34.56,-89.51,2008,-0.978
4.365,Memphis,34.56,-89.51,2009,-0.991
2.87,Memphis,34.56,-89.51,2010,-2.486
3.531,Memphis,34.56,-89.51,2011,-1.825
8.261,Memphis,34.56,-89.51,2012,2.905
6.944,Memphis,34.56,-89.51,2013,1.588
-11.224,Minneapolis,45.81,-93.46,1960,0
-11.971,Minneapolis,45.81,-93.46,1961,-0.747
-14.255,Minneapolis,45.81,-93.46,1962,-3.031
-16.655,Minneapolis,45.81,-93.46,1963,-5.431
-8.078,Minneapolis,45.81,-93.46,1964,3.146
-14.616,Minneapolis,45.81,-93.46,1965,-3.392
-18.052,Minneapolis,45.81,-93.46,1966,-6.828
-10.984,Minneapolis,45.81,-93.46,1967,0.24
-11.92,Minneapolis,45.81,-93.46,1968,-0.696
-14.446,Minneapolis,45.81,-93.46,1969,-3.222
-15.876,Minneapolis,45.81,-93.46,1970,-4.652
-16.125,Minneapolis,45.81,-93.46,1971,-4.901
-16.15,Minneapolis,45.81,-93.46,1972,-4.926
-10.215,Minneapolis,45.81,-93.46,1973,1.009
-12.933,Minneapolis,45.81,-93.46,1974,-1.709
-11.363,Minneapolis,45.81,-93.46,1975,-0.139
-13.913,Minneapolis,45.81,-93.46,1976,-2.689
-18.974,Minneapolis,45.81,-93.46,1977,-7.75
-15.418,Minneapolis,45.81,-93.46,1978,-4.194
-18.494,Minneapolis,45.81,-93.46,1979,-7.27
-11.921,Minneapolis,45.81,-93.46,1980,-0.697
-9.313,Minneapolis,45.81,-93.46,1981,1.911
-19.015,Minneapolis,45.81,-93.46,1982,-7.791
-9.352,Minneapolis,45.81,-93.46,1983,1.872
-12.447,Minneapolis,45.81,-93.46,1984,-1.223
-13.406,Minneapolis,45.81,-93.46,1985,-2.182
-9.722,Minneapolis,45.81,-93.46,1986,1.502
-7.773,Minneapolis,45.81,-93.46,1987,3.451
-14.179,Minneapolis,45.81,-93.46,1988,-2.955
-8.72,Minneapolis,45.81,-93.46,1989,2.504
-5.405,Minneapolis,45.81,-93.46,1990,5.819
-12.925,Minneapolis,45.81,-93.46,1991,-1.701
-7.619,Minneapolis,45.81,-93.46,1992,3.605
-11.709,Minneapolis,45.81,-93.46,1993,-0.485
-17.935,Minneapolis,45.81,-93.46,1994,-6.711
-10.343,Minneapolis,45.81,-93.46,1995,0.881
-15.672,Minneapolis,45.81,-93.46,1996,-4.448
-13.964,Minneapolis,45.81,-93.46,1997,-2.74
-9.058,Minneapolis,45.81,-93.46,1998,2.166
-12.681,Minneapolis,45.81,-93.46,1999,-1.457
-11.14,Minneapolis,45.81,-93.46,2000,0.084
-8.411,Minneapolis,45.81,-93.46,2001,2.813
-6.447,Minneapolis,45.81,-93.46,2002,4.777
-11.064,Minneapolis,45.81,-93.46,2003,0.16
-13.792,Minneapolis,45.81,-93.46,2004,-2.568
-12.336,Minneapolis,45.81,-93.46,2005,-1.112
-3.751,Minneapolis,45.81,-93.46,2006,7.473
-8.779,Minneapolis,45.81,-93.46,2007,2.445
-12.32,Minneapolis,45.81,-93.46,2008,-1.096
-16.273,Minneapolis,45.81,-93.46,2009,-5.049
-12.289,Minneapolis,45.81,-93.46,2010,-1.065
-13.609,Minneapolis,45.81,-93.46,2011,-2.385
-7.092,Minneapolis,45.81,-93.46,2012,4.132
-10.73,Minneapolis,45.81,-93.46,2013,0.494
8.497,Mobile,31.35,-88.59,1960,0
5.929,Mobile,31.35,-88.59,1961,-2.568
7.856,Mobile,31.35,-88.59,1962,-0.641
6.176,Mobile,31.35,-88.59,1963,-2.321
7.402,Mobile,31.35,-88.59,1964,-1.095
10.06,Mobile,31.35,-88.59,1965,1.563
6.648,Mobile,31.35,-88.59,1966,-1.849
9.3,Mobile,31.35,-88.59,1967,0.803
8.216,Mobile,31.35,-88.59,1968,-0.281
9.036,Mobile,31.35,-88.59,1969,0.539
5.83,Mobile,31.35,-88.59,1970,-2.667
9.961,Mobile,31.35,-88.59,1971,1.464
12.259,Mobile,31.35,-88.59,1972,3.762
8.05,Mobile,31.35,-88.59,1973,-0.447
14.894,Mobile,31.35,-88.59,1974,6.397
11.697,Mobile,31.35,-88.59,1975,3.2
7.409,Mobile,31.35,-88.59,1976,-1.088
3.545,Mobile,31.35,-88.59,1977,-4.952
4.408,Mobile,31.35,-88.59,1978,-4.089
5.709,Mobile,31.35,-88.59,1979,-2.788
10.994,Mobile,31.35,-88.59,1980,2.497
6.4,Mobile,31.35,-88.59,1981,-2.097
9.496,Mobile,31.35,-88.59,1982,0.999
7.587,Mobile,31.35,-88.59,1983,-0.91
6.456,Mobile,31.35,-88.59,1984,-2.041
5.124,Mobile,31.35,-88.59,1985,-3.373
8.228,Mobile,31.35,-88.59,1986,-0.269
7.984,Mobile,31.35,-88.59,1987,-0.513
6.842,Mobile,31.35,-88.59,1988,-1.655
12.374,Mobile,31.35,-88.59,1989,3.877
11.489,Mobile,31.35,-88.59,1990,2.992
9.619,Mobile,31.35,-88.59,1991,1.122
8.439,Mobile,31.35,-88.59,1992,-0.058
11.299,Mobile,31.35,-88.59,1993,2.802
7.191,Mobile,31.35,-88.59,1994,-1.306
9.622,Mobile,31.35,-88.59,1995,1.125
8.659,Mobile,31.35,-88.59,1996,0.162
9.557,Mobile,31.35,-88.59,1997,1.06
10.659,Mobile,31.35,-88.59,1998,2.162
11.815,Mobile,31.35,-88.59,1999,3.318
10.869,Mobile,31.35,-88.59,2000,2.372
7.137,Mobile,31.35,-88.59,2001,-1.36
10.274,Mobile,31.35,-88.59,2002,1.777
6.99,Mobile,31.35,-88.59,2003,-1.507
8.99,Mobile,31.35,-88.59,2004,0.493
11.829,Mobile,31.35,-88.59,2005,3.332
12.512,Mobile,31.35,-88.59,2006,4.015
9.86,Mobile,31.35,-88.59,2007,1.363
8.22,Mobile,31.35,-88.59,2008,-0.277
9.946,Mobile,31.35,-88.59,2009,1.449
6.47,Mobile,31.35,-88.59,2010,-2.027
7.525,Mobile,31.35,-88.59,2011,-0.972
12.403,Mobile,31.35,-88.59,2012,3.906
11.824,Mobile,31.35,-88.59,2013,3.327
2.848,Modesto,37.78,-120,1960,0
4.138,Modesto,37.78,-120,1961,1.29
2.466,Modesto,37.78,-120,1962,-0.382
2.667,Modesto,37.78,-120,1963,-0.181
3.251,Modesto,37.78,-120,1964,0.403
4.089,Modesto,37.78,-120,1965,1.241
3.077,Modesto,37.78,-120,1966,0.229
4.397,Modesto,37.78,-120,1967,1.549
3.286,Modesto,37.78,-120,1968,0.438
3.836,Modesto,37.78,-120,1969,0.988
5.189,Modesto,37.78,-120,1970,2.341
3.879,Modesto,37.78,-120,1971,1.031
1.726,Modesto,37.78,-120,1972,-1.122
2.983,Modesto,37.78,-120,1973,0.135
3.954,Modesto,37.78,-120,1974,1.106
3.491,Modesto,37.78,-120,1975,0.643
4.57,Modesto,37.78,-120,1976,1.722
2.821,Modesto,37.78,-120,1977,-0.027
5.503,Modesto,37.78,-120,1978,2.655
2.744,Modesto,37.78,-120,1979,-0.104
5.619,Modesto,37.78,-120,1980,2.771
5.963,Modesto,37.78,-120,1981,3.115
1.813,Modesto,37.78,-120,1982,-1.035
3.74,Modesto,37.78,-120,1983,0.892
5.063,Modesto,37.78,-120,1984,2.215
2.744,Modesto,37.78,-120,1985,-0.104
7.534,Modesto,37.78,-120,1986,4.686
2.677,Modesto,37.78,-120,1987,-0.171
4.072,Modesto,37.78,-120,1988,1.224
2.275,Modesto,37.78,-120,1989,-0.573
3.867,Modesto,37.78,-120,1990,1.019
4.585,Modesto,37.78,-120,1991,1.737
3.54,Modesto,37.78,-120,1992,0.692
2.906,Modesto,37.78,-120,1993,0.058
5.293,Modesto,37.78,-120,1994,2.445
4.534,Modesto,37.78,-120,1995,1.686
5.212,Modesto,37.78,-120,1996,2.364
4.416,Modesto,37.78,-120,1997,1.568
4.785,Modesto,37.78,-120,1998,1.937
4.81,Modesto,37.78,-120,1999,1.962
5.58,Modesto,37.78,-120,2000,2.732
3.874,Modesto,37.78,-120,2001,1.026
3.536,Modesto,37.78,-120,2002,0.688
7.666,Modesto,37.78,-120,2003,4.818
4.15,Modesto,37.78,-120,2004,1.302
4.226,Modesto,37.78,-120,2005,1.378
4.775,Modesto,37.78,-120,2006,1.927
3.183,Modesto,37.78,-120,2007,0.335
2.92,Modesto,37.78,-120,2008,0.072
5.982,Modesto,37.78,-120,2009,3.134
5.026,Modesto,37.78,-120,2010,2.178
4.956,Modesto,37.78,-120,2011,2.108
6.318,Modesto,37.78,-120,2012,3.47
3.579,Modesto,37.78,-120,2013,0.731
3.5,Newport News,37.78,-77.29,1960,0
-0.479,Newport News,37.78,-77.29,1961,-3.979
1.881,Newport News,37.78,-77.29,1962,-1.619
0.845,Newport News,37.78,-77.29,1963,-2.655
3.185,Newport News,37.78,-77.29,1964,-0.315
2.159,Newport News,37.78,-77.29,1965,-1.341
0.097,Newport News,37.78,-77.29,1966,-3.403
4.836,Newport News,37.78,-77.29,1967,1.336
0.118,Newport News,37.78,-77.29,1968,-3.382
0.901,Newport News,37.78,-77.29,1969,-2.599
-1.065,Newport News,37.78,-77.29,1970,-4.565
0.465,Newport News,37.78,-77.29,1971,-3.035
4.35,Newport News,37.78,-77.29,1972,0.85
